Location Name,Vendor Name,Item Code,Item Description,UOM,Item UOM,Pack,Size,Unit,Contracted Price ($),Last Purchased Date,Last Purchased Price ($),Close Watch,Product(s)
Lea James Hot Chicken,RESTAURANT DEPOT,90478410012,JARRITOS MANDARIN,case,each,24,12.5,oz,0,4/2/2025,23.59,FALSE,"N/A Bev, Soda, Mandarin, Jarritos"
Lea James Hot Chicken,RESTAURANT DEPOT,19514,JARRITOS MANDARIN 12.5Z,cs,ea,24,12.5,oz,0,4/17/2025,23.59,FALSE,"N/A Bev, Soda, Mandarin, Jarritos"
Lea James Hot Chicken,RESTAURANT DEPOT,90478410098,JARRITOS STRAUBERY 12.52,each,ea,24,12.5,oz,0,4/2/2025,23.27,FALSE,"N/A Bev, Soda, Jarritos, Strawberry"
Lea James Hot Chicken,RESTAURANT DEPOT,20260,JARRITOS STRAWBERY 12.5Z,cs,ea,24,12.5,oz,0,4/17/2025,23.27,FALSE,"N/A Bev, Soda, Jarritos, Strawberry"
Lea James Hot Chicken,ALVARADO'S,165826_XC12097642,JOYA DURAZNO 16 OZ,ea,ea,24,16,oz,0,4/22/2025,38,FALSE,"N/A Bev, Soda, Duranzo, Joya"
Lea James Hot Chicken,ALVARADO'S,165826_XC12097644,JOYA PINA 4|500 ML,cs,ea,24,500,ml,0,4/22/2025,40,FALSE,"N/A Bev, Soda, Pina, Joya"
Lea James Hot Chicken,US Foods,6378798,"JUICE, LPiH RECON BTL SHLF",cs,,4,1,gallon,0,8/26/2024,13.35,FALSE,
Lea James Hot Chicken,Jorge Garza,58897_XC6949630,Jumbo Carrot,cs,,1,50,lb,0,2/4/2025,23.5,FALSE,"Produce, Carrots, Jumbo, Fresh"
Lea James Hot Chicken,Jorge Garza,58897_XC10610694,Jumbo Yellow Onion.,case,,1,50,lb,0,3/24/2025,19.95,FALSE,"Produce, Onions, Yellow"
Lea James Hot Chicken,Chefs Produce,80431,KALE CHOPPED 2x2 NO STEM - HC,lb,,1,1,lb,0,8/9/2023,5.25,FALSE,
Lea James Hot Chicken,Chefs Produce,130,KALE GREEN 24CT,cs,,1,24,ct,0,8/1/2023,29.75,FALSE,"Produce, Kale, Green, Fresh, by Count"
Lea James Hot Chicken,Chefs Produce,2177,KALE GREEN SHREDDED FINE HC,lb,,1,1,lb,0,1/10/2024,7.25,FALSE,
Lea James Hot Chicken,GORDON FOOD SERVICES,619052,KALE SHRD BLND,cs,ea,4,1.5,lb,0,11/29/2024,17.3,FALSE,"Produce, Salad Mix, Kale, Shredded"
Lea James Hot Chicken,"JAKES, INC.",INDV98,KETCHUP~33% FANCY PC GOURMET,cs,each,1000,1,each,0,6/4/2025,31.09,FALSE,"Dry Goods, Ketchup Packets"
Lea James Hot Chicken,"JAKE'S, INC.",INDV98,KETCHUP 33%  FANCY PC GOURMET,cs,each,1000,1,each,0,6/2/2025,31.09,FALSE,"Dry Goods, Ketchup Packets"
Lea James Hot Chicken,"JAKES, INC.",TOMP53,KETCHUP FCY 33% JUG PLASTIC,ea,,1,114,oz,0,5/16/2025,8.11,FALSE,"Dry Goods, Sauce, Tomato Ketchup, Jug"
Lea James Hot Chicken,RESTAURANT DEPOT,7.61E+11,KETCHUP  JUG CQ,each,,1,114,oz,0,5/20/2025,6.99,FALSE,"Dry Goods, Sauce, Tomato Ketchup, Jug"
Lea James Hot Chicken,GORDON FOOD SERVICES,820803,KETCHUP PKT 1000-9GM BRICK,cs,ea,1000,1,ea,0,11/29/2024,30.55,FALSE,
Lea James Hot Chicken,US Foods,7321458,KETCHUP  TMTO 33% PLST JUG,cs,,6,114,oz,0,7/25/2024,40.54,FALSE,"Dry Goods, Sauce, Tomato Ketchup, Jug"
Lea James Hot Chicken,US Foods,6002398,KETCHUP  TMTO FCY 33% SS FOIL,case,each,1000,1,count,0,8/22/2024,36.29,TRUE,
Lea James Hot Chicken,"JAKES, INC.",9329384,KETCHUP TOMATO FANCY 33% SS,cs,ea,1000,1,ea,0,6/9/2025,31.79,FALSE,"Dry Goods, Ketchup Packets"
Lea James Hot Chicken,US Foods,9329384,"KETCHUP, TOMATO FANCY 33% SS FOIL",cs,each,1000,1,each,0,7/2/2025,31.79,FALSE,"Dry Goods, Ketchup Packets"
Lea James Hot Chicken,US Foods,3916249,"KIT, CfLY 98P K-F-S NAP HU ELK250 EA MOMOGRAH",cs,,250,1,each,0,10/16/2023,45,FALSE,
Lea James Hot Chicken,US Foods,8916249,KIT  CTLY S P K-F-S NAP HW BLK,case,,1,250,each,0,9/2/2024,27.63,FALSE,
Lea James Hot Chicken,US Foods,8917627,KIT  CTLY S P K-F-S NAP HW BLK,cs,,1,250,each,0,4/8/2024,30.97,FALSE,
Lea James Hot Chicken,US Foods,NAPS42,"KIT CUTLERY BLK HVY WOLFyK,S,",ea,,1,250,ct,0,6/27/2025,28.02,FALSE,Non Con KIT CUTLERY BLK HVY
Lea James Hot Chicken,"JAKE'S, INC.",NAPS42,"KIT CUTLERY BLK HVY WT F,K,S",cs,,1,250,ct,0,3/7/2025,28.02,FALSE,
Lea James Hot Chicken,"JAKES, INC.",NAPS42,"KIT CUTLERY BLK HVY WT F,K,S,",cs,,1,250,count,0,6/9/2025,28.02,FALSE,Non Con KIT CUTLERY BLK HVY
Lea James Hot Chicken,Jorge Garza,58897_XC10001126,Knorr Chicken Base,cs,,1,1,,0,8/28/2024,8.55,FALSE,
Lea James Hot Chicken,Jorge Garza,58897_XC10803448,"Kosher Salt | Morton""""""",cs,lb,8,3,lb,0,11/23/2024,42.5,FALSE,
Lea James Hot Chicken,"JAKE'S, INC.",ROLP69,LABEL 2X4 SHELF LIFE,cs,,1,1,,0,6/10/2024,20.01,FALSE,
Lea James Hot Chicken,"JAKES, INC.",ROLP69,LABEL 2X4 SHELF LIFE REMOVABL,cs,,1,500,,19.12,2/17/2025,20,TRUE,
Lea James Hot Chicken,"JAKE'S, INC.",OILS49,LARD PURE LAUREL NON,ca,,1,50,lb,0,5/26/2025,65.34,FALSE,"Dry Goods, Shortening, Pork Lard"
Lea James Hot Chicken,"JAKES, INC.",OILS49,LARD PURE LAUREL NON DEODORIZ,cs,,1,35,lb,0,6/9/2025,68.29,FALSE,"N/A Bev, Soda, Jarritos, Tamarind"
Lea James Hot Chicken,US Foods,OILS49,LARD PURE LAUREL NON DEODORIZ00751884180776,cs,,1,50,lb,0,6/30/2025,68.29,FALSE,"Dry Goods, Shortening, Pork Lard"
Lea James Hot Chicken,ALTAMIRA LTD.,32165,Lea Jane's Chicken Breading 50Ib,cs,,1,50,lb,0,3/19/2025,94.85,FALSE,"Dry Goods, Chicken  Breading, Lea Jane Recipe"
Lea James Hot Chicken,"JAKE'S, INC.",DMIX11,LEMONADE SWEET BREW PURE,cs,,1,1,each,0,1/23/2025,74.18,TRUE,"N/A Bev, Lemonade, Sweet, Pure"
Lea James Hot Chicken,"JAKES, INC.",DMIX11,LEMONADE SWEET BREW PURE,cs,each,8,55,oz,0,5/30/2025,81.96,FALSE,"N/A Bev, LEMONADE SWEET BREW PURE"
Lea James Hot Chicken,MJ Sweet and Cake,101841_XC55487,Lemon & Blueberry Cake,cs,,1,1,ea,0,8/16/2024,32,FALSE,
Lea James Hot Chicken,US Foods,3551421,LEMON  FRESH REF,ca,,1,10,lb,0,7/29/2024,24.41,FALSE,"Produce, Lemon, Fresh"
Lea James Hot Chicken,Jorge Garza,58897_XC48718,Lemon Juice,ea,,1,0.5,gal,0,1/6/2025,6.99,FALSE,"Produce, Lemon Juice"
Lea James Hot Chicken,Jorge Garza,58897_XC8039659,Lemon Pepper,cs,,1,1,lb,0,11/25/2024,7.95,FALSE,"Dry Goods, Lemon Pepper"
Lea James Hot Chicken,"JAKE'S, INC.",PR3001,LETTUCE KALERA KRUNCH LIVING,cs,,1,18,count,0,2/21/2025,26.4,FALSE,"Produce, Lettuce, Living"
Lea James Hot Chicken,RESTAURANT DEPOT,7.61E+11,LID CLR SLT,cs,ea,100,1,each,0,3/10/2025,5.06,FALSE,"Non Con, Lids, Clear Cups 24oz"
Lea James Hot Chicken,US Foods,1222636,LID  CUP SFLE 2 Z FLAT PLA,cs,sleeve,10,100,each,0,4/21/2023,68.89,FALSE,
Lea James Hot Chicken,US Foods,9395021,"LID, PA FULL SZ FLAT ALUM",cs,,1,50,each,0,4/11/2023,49.1,FALSE,
Lea James Hot Chicken,GORDON FOOD SERVICES,796010,LID PRTN SOUFF 1.5/2/2.5Z,cs,ea,24,100,ct,0,11/14/2024,46.34,FALSE,
Lea James Hot Chicken,US Foods,SOFL35,LIDS 1.5-20Z SOUFFLE CLR PET,cs,ea,125,20,ct,0,6/23/2025,34.49,FALSE,"Non Con, Lids, 1.5-2oz, Souffle, Clear"
Lea James Hot Chicken,"JAKE'S, INC.",SOFL35,LIDS 1.5-2OZ SOUFFLE CLR PET,cs,ea,20,125,count,0,4/14/2025,32.89,FALSE,"Non Con, Lids, 1.5-2oz, Souffle, Clear"
Lea James Hot Chicken,"JAKES, INC.",SOFL35,LIDS 1.5-2OZ SOUFFLE CLR PET,cs,each,20,125,count,0,5/20/2025,34.49,FALSE,"Non Con, Lids, 1.5-2oz, Souffle, Clear"
Lea James Hot Chicken,"JAKES, INC.",MSLB27,LIDS FOR CLR CUPS FITS,cs,,1,1,each,0,3/11/2025,33.85,FALSE,
Lea James Hot Chicken,"JAKE'S, INC.",MSLB27,LIDS FOR CLR CUPS FITS PCUP,cs,ea,10,250,ea,0,4/14/2025,33.85,FALSE,"Non Con, Lids, Clear Cups 24oz"
Lea James Hot Chicken,"JAKES, INC.",SFCT06,LIDS H TRANS NO VENT 20,ea,,1,1000,ea,0,2/17/2025,44.64,FALSE,"Non Con, Lids, Clear Cups 24oz"
Lea James Hot Chicken,"JAKE'S, INC.",SFCT06,LIDS H TRANS NO VENT 20 SERIE,cs,,1,1000,count,0,7/29/2024,42.51,FALSE,
Lea James Hot Chicken,RESTAURANT DEPOT,7.61E+11,LID S/TBL1/2,pack,ea,10,1,each,0,3/28/2025,6.47,FALSE,"Non Con, Lids, 1.5-2oz, Souffle, Clear"
Lea James Hot Chicken,US Foods,4667424,LIME  #1 GRD 200 CT FRESH REF,cs,,200,1,each,0,8/5/2024,32.52,FALSE,"Produce, LIMES MEXICO #1"
Lea James Hot Chicken,Chefs Produce,644,Limes ,each,,1,1,each,0,4/23/2024,27.57,FALSE,"Produce, LIMES MEXICO #1"
Lea James Hot Chicken,RESTAURANT DEPOT,44313,Limes - 5 lbs,cs,,1,5,lb,0,5/28/2025,7.69,FALSE,"Produce, Limes, Fresh"
Lea James Hot Chicken,Chefs Produce,645,LIMES MEXICO #1,cs,,1,200,count,0,10/13/2023,36.43,FALSE,"Produce, LIMES MEXICO #1"
Lea James Hot Chicken,US Foods,3222809,LINER  33 GAL 33X39 BLK 1.5,cs,cs,1,100,each,0,9/1/2023,1.77,TRUE,
Lea James Hot Chicken,US Foods,5329594,LINER  60 GAL 38X58 BLK .9 MIL,case,,1,100,each,0,5/26/2023,47.12,FALSE,
Lea James Hot Chicken,"JAKES, INC.",GLIN18,-LINER 60 GAL BLK 38X58 2ML 00753182176482,cs,,1,100,count,0,5/23/2025,53.96,TRUE,"Non, Trash Can Liner, Black"
Lea James Hot Chicken,GORDON FOOD SERVICES,528082,LINER BASKET 12X12 RED CHK,cs,,1,1000,ea,0,11/8/2024,23.65,FALSE,"Non Con, Basket Liners"
Lea James Hot Chicken,US Foods,511550,LINER  BSKT 12X12 RED CHKRD,cs,ea,5,1000,each,0,12/31/2024,100.48,FALSE,
Lea James Hot Chicken,"JAKE'S, INC.",GLIN18,LINER CAN 60 GAL 38X58 2ML,cs,ea,1,100,each,0,4/28/2025,53.96,FALSE,
Lea James Hot Chicken,Pereyda Produce,187244_XC8957698,Manzanilla,cs,,1,1,pack,0,4/30/2024,5,FALSE,
Lea James Hot Chicken,US Foods,6417284,"MARGARINE, BUTR BLND SOLID",cs,ea,30,1,lb,0,6/9/2023,55.05,FALSE,"Dairy, MARGARINE, BUTR BLND SOLID"
Lea James Hot Chicken,La Reyna Tortilla,166838_XC8951830,Masa Lb,lb,,1,1,lb,0,4/30/2024,1.25,FALSE,"Dry Goods, Masa"
Lea James Hot Chicken,FIESTA MART,66869_XC8952007,MASECA BLUE,cs,,1,2.2,lb,0,4/24/2024,3.59,FALSE,"Dry Goods, Masa"
Lea James Hot Chicken,FIESTA MART,66869_XC8484412,MASECA CORN FLOUR,cs,,1,1,ea,0,4/24/2024,4.24,FALSE,"Dry Goods, Corn Flour"
Lea James Hot Chicken,Jorge Garza,58897_XC11725428,Mayo,each,,1,1,gal,0,3/15/2025,12.95,FALSE,"Dry Goods, Mayonnaise, Heavy"
Lea James Hot Chicken,RESTAURANT DEPOT,36243,MAYO CHEFS QUALITY 1GAL,each,,1,1,gal,0,4/22/2025,10.33,FALSE,"Dry Goods, Mayonnaise, Heavy"
Lea James Hot Chicken,RESTAURANT DEPOT,7.61E+11,MAYO CHEFS QUALITY 1GL,cs,ea,4,1,gal,0,4/15/2025,38.99,FALSE,"Dry Goods, Mayonnaise, Heavy"
Lea James Hot Chicken,"JAKES, INC.",7329113,MAYONNAISE EXTRA HEAVY PLAST,ea,,1,1,gal,0,3/13/2025,16.46,FALSE,"Dry Goods, Mayonnaise, Heavy"
Lea James Hot Chicken,"JAKE'S, INC.",6328157,MAYONNAISE EXTRA-HEAVY PLAST,ea,ea,1,1,gal,0,6/2/2025,15.15,FALSE,"Dry Goods, Mayonnaise, Heavy"
Lea James Hot Chicken,"JAKES, INC.",6328157,MAYONNAISE EXTRA-HEAVY PLAST,cs,,1,1,gal,0,6/9/2025,15.57,FALSE,"Dry Goods, Mayonnaise, Heavy"
Lea James Hot Chicken,"JAKE'S, INC.",MAYO02,MAYONNAISE HEAVY DUTY,ea,,1,1,gal,0,2/21/2025,10.88,FALSE,"Dry Goods, Mayonnaise, Heavy"
Lea James Hot Chicken,"JAKES, INC.",MAYO32,MAYONNAISE HEAVY DUTY,ea,,1,1,gal,0,3/11/2025,12.47,FALSE,"Dry Goods, Mayonnaise, Heavy"
Lea James Hot Chicken,"JAKES, INC.",MAYO02,MAYONNAISE HEAVY DUTY,ea,,1,1,gallon,0,2/17/2025,10.88,FALSE,"Dry Goods, Mayonnaise, Heavy"
Lea James Hot Chicken,GORDON FOOD SERVICES,693911,MAYONNAISE HVY DUTY 4-1GAL KE,cs,ea,4,1,gal,0,11/26/2024,35.9,FALSE,
Lea James Hot Chicken,US Foods,9189275,MAYONNAISE  HVY PLST SHLF,cs,ea,4,1,gal,0,8/26/2024,84.17,FALSE,"Dry Goods, MAYONNAISE  HVY PLST SHLF"
Lea James Hot Chicken,US Foods,6328157,MAYONNAISE  XHVY PLST JUG SHLF,ea,,1,1,gal,0,7/2/2025,15.44,FALSE,"Dry Goods, Mayonnaise, Heavy"
Lea James Hot Chicken,US Foods,7329113,MAYONNAISE  XHVY PLST JUG SHLF,ea,,1,1,gal,0,6/4/2024,14.07,FALSE,"Dry Goods, Mayonnaise, Heavy"
Lea James Hot Chicken,RESTAURANT DEPOT,48001265301,MAYO REAL HELLMNS GAL,ea,,1,1,gal,0,4/1/2025,21.99,FALSE,"Dry Goods, Mayonnaise, Heavy"
Lea James Hot Chicken,RESTAURANT DEPOT,48001265400,MAYO XHVY HELLMANN,ea,,1,1,gallon,0,5/20/2025,22.74,FALSE,"Dry Goods, Mayonnaise, Heavy"
Lea James Hot Chicken,RESTAURANT DEPOT,52100010793,MCOR LEMON PEPPER,oz,,1,168,oz,0,3/28/2025,12.32,FALSE,Dry Food. Lemon Pepper
Lea James Hot Chicken,RESTAURANT DEPOT,49000044225,MEXICAN COKE,case,ea,24,335,ml,0,3/10/2025,38.11,FALSE,"N/A Bev, DRINK SODA COLA COKE MEX GLS"
Lea James Hot Chicken,Chefs Produce,1095,MICRO CILANTRO,cs,,1,4,oz,0,5/1/2024,16.5,FALSE,"Produce, Cilantro, Micro"
Lea James Hot Chicken,"JAKES, INC.",MLK051,MILK 2% GALLONS,cs,ea,4,1,gal,0,5/23/2025,22.92,FALSE,"Dairy, Milk, Whole"
Lea James Hot Chicken,"JAKE'S, INC.",MLK051,MILK 2% GALLONS,cs,ea,4,1,gal,0,5/26/2025,22.92,FALSE,"Dairy, Milk, Whole"
Lea James Hot Chicken,"JAKES, INC.",BKSP16,MILK CONDENSED SWEETENED LA,ea,,24,14,oz,0,4/30/2024,85.42,FALSE,"Dry Goods, Condensed Milk,  Sweetened"
Lea James Hot Chicken,"JAKES, INC.",BSP118,MILK EVAPORATED,cs,,24,12,oz,0,4/30/2024,35.14,FALSE,"Dry Goods, Evaporated Milk"
Lea James Hot Chicken,RESTAURANT DEPOT,41900076382,MILK WHL GAIVOF GAL,cs,ea,4,1,gal,0,4/29/2025,17.44,FALSE,"Dairy, Milk, Whole"
Lea James Hot Chicken,RESTAURANT DEPOT,370441,MILK WHL GAL/OF GAL,gal,gal,4,1,gallon,0,4/22/2025,17.44,FALSE,"Dairy, Milk, Whole"
Lea James Hot Chicken,US Foods,761940,MILK  WHL PSTRD RBST FREE D A,cs,,4,1,gal,0,5/27/2024,23.58,FALSE,
Lea James Hot Chicken,US Foods,761940,MILK  WHL PSTRD RBST FREE D A,cs,ea,4,1,gal,25.65,8/26/2024,25.7,TRUE,
Lea James Hot Chicken,US Foods,5330766,MILK  WHL PSTRD RBST FREE D A,cs,ea,18,3.2,fl,0,6/4/2024,36,FALSE,
Lea James Hot Chicken,"JAKES, INC.",MLK060,MILK WHOLE GALLONS,cs,ea,4,1,gal,0,6/9/2025,25.59,TRUE,"Dairy, Milk, Whole"
Lea James Hot Chicken,"JAKE'S, INC.",MLK060,MILK WHOLE GALLONS,cs,ea,4,1,gallon,0,6/2/2025,23.16,FALSE,"Dairy, Milk, Whole"
Lea James Hot Chicken,US Foods,MLK060,MILK WHOLE GALLONS,cs,ea,4,1,gal,0,7/2/2025,23.88,FALSE,"Dairy, Milk, Whole"
Lea James Hot Chicken,Chefs Produce,7500,MILK WHOLE | OAK FARMS,cs,ea,4,1,gallon,0,2/19/2024,26,FALSE,
Lea James Hot Chicken,CB Commissary LLC,016D,Mini King Cake RASP Deco,ea,,1,1,ct,0,3/29/2025,0.93,FALSE,"Dessert, King Cake"
Lea James Hot Chicken,US Foods,DRES37,MIX DRESSING RANCH DRY,cs,ea,24,16.9,oz,0,6/30/2025,40.29,FALSE,"Dry Goods, Ranch Dressing, Mix, Dry"
Lea James Hot Chicken,"JAKES, INC.",DRES37,MIX DRESSING RANCH DRY HV 1,ea,ea,18,3.2,oz,0,5/20/2025,40.29,FALSE,"Dry Goods, Ranch Dressing, Mix, Dry"
Lea James Hot Chicken,"JAKE'S, INC.",DRES37,MIX DRESSING RANCH DRY HV 1 GAL,cs,ea,18,3.2,oz,0,5/9/2025,40.29,FALSE,"Dry Goods, Ranch Dressing, Mix, Dry"
Lea James Hot Chicken,TEXAS FINESS,187330_XC8957038,Morita Chilli,cs,,1,1,lb,0,4/22/2024,1.75,FALSE,
Lea James Hot Chicken,TEXAS FINESS,187330_XC8957039,Mulato Chilli,cs,,1,1,,0,4/22/2024,1.75,FALSE,
Lea James Hot Chicken,"JAKES, INC.",MUST16,MUSTARD CREOLE 443135,ca,each,4,1,gal,0,5/23/2025,19.86,FALSE,"Dry Goods, Mustard, Creole"
Lea James Hot Chicken,"JAKE'S, INC.",MUST16,MUSTARD CREOLE 443135,cs,each,4,1,gal,0,3/24/2025,20.6,FALSE,"Dry Good, MUSTARD CREOLE 443135"
Lea James Hot Chicken,US Foods,MUST16,MUSTARD CREOLE 443135,ea,,1,1,gal,0,6/16/2025,19.86,FALSE,"Dry Goods, Mustard, Creole"
Lea James Hot Chicken,US Foods,2653012,NAPKIN BEV BLK 9.5X9.5 2 PLY,case,,4,250,each,0,4/24/2024,42.01,FALSE,
Lea James Hot Chicken,RESTAURANT DEPOT,27541009095,NIAGARA WATER,cs,ea,32,1,ea,0,4/15/2025,3.75,FALSE,"N/A Bev, WATER PLST BTL CLR TWIST CAP"
Lea James Hot Chicken,RESTAURANT DEPOT,1220319,"NIAGARA WATER .5LTR, 32ct",cs,ea,32,0.5,ltr,0,4/22/2025,3.75,FALSE,"N/A Bev, Water, Still, Bottles"
Lea James Hot Chicken,Jorge Garza,58897_XC10981188,Nitrile Glove | 10|100ct,cs,ea,10,100,ct,0,12/30/2024,42.9,FALSE,"Non Con, GLOVES NITRILE LG BLK PF"
Lea James Hot Chicken,Jorge Garza,58897_XC10447743,Nitrile Glove | 10|100ctXL,cs,ea,10,100,ct,0,2/11/2025,42.9,FALSE,Non Con. Nitrile Gloves
Lea James Hot Chicken,Jorge Garza,58897_XC10105250,NITRILE GLOVE | 10|100CT XL,cs,ea,10,100,ct,0,2/4/2025,42.9,FALSE,"Non Con, GLOVES NITRILE LG BLK PF"
Lea James Hot Chicken,US Foods,OIL027,OIL CANOLA CLEAR FRY,cs,,1,35,lb,0,7/2/2025,29.18,FALSE,"Dry Goods, Oil, Canola, Clear, Frying"
Lea James Hot Chicken,"JAKES, INC.",OIL027,OIL CANOLA CLEAR FRY,cs,,1,35,lb,0,6/9/2025,29.18,FALSE,"Dry Goods, Oil, Canola, Clear, Frying"
Lea James Hot Chicken,"JAKE'S, INC.",OIL027,OIL CANOLA CLEAR FRY,cs,,1,35,lb,0,5/26/2025,29.18,FALSE,"Dry Goods, Oil, Canola, Clear, Frying"
Lea James Hot Chicken,"JAKES, INC.",OILS28,OIL CANOLA CLEAR SALAD OIL,cs,,1,35,lb,0,6/4/2025,44.01,TRUE,"Dry Goods, Oil, Canola, Salad"
Lea James Hot Chicken,US Foods,OILS28,OIL CANOLA CLEAR SALAD OIL,each,,1,35,lb,0,6/23/2025,44.01,FALSE,"Dry Goods, Oil, Canola, Salad"
Lea James Hot Chicken,"JAKE'S, INC.",OILS28,OIL CANOLA CLEAR SALAD OIL,cs,,1,35,lb,0,4/28/2025,42.14,FALSE,"Dry Goods, Oil, Canola, Salad"
Lea James Hot Chicken,US Foods,2328722,"OIL, CNOLA TFF SALAD",cs,ea,2,17.5,lb,0,9/10/2024,47.29,FALSE,
Lea James Hot Chicken,US Foods,162123,OIL  OLIV TRUFL W ARTFC FLVRD,cs,,1,250,ml,0,9/10/2024,11.09,FALSE,
Lea James Hot Chicken,GORDON FOOD SERVICES,393843,OIL SALAD CANOLA NT,cs,ea,6,1,gal,0,11/26/2024,60.47,FALSE,"Dry Goods, Oil, Canola, Salad -v"
Lea James Hot Chicken,"JAKES, INC.",400471,"Oil, TRUFFLE WHITE ASARO",cs,,1,8.5,fl,0,5/20/2025,15.36,FALSE,"Dry Goods, Olive and Truffle Oil"
Lea James Hot Chicken,Sellers Bros,66870_XC8952008,ONION BULB M,cs,,1,1,ea,0,4/27/2024,0.75,FALSE,"Produce, Onion Bulb"
Lea James Hot Chicken,US Foods,1326438,"ONION,  GRN TRIMD ICELS FRESH",cs,,1,2,lb,0,9/10/2024,26.97,FALSE,
Lea James Hot Chicken,US Foods,1326436,"ONION, GRN TRIRD ICELS FRESH 2 LB",cs,lb,4,2,lb,0,8/8/2024,5.8,FALSE,
Lea James Hot Chicken,US Foods,4326690,"ONION, RED JHB FRESH REF BAG",case,,1,25,lb,0,7/29/2024,32.33,FALSE,"Produce, Onions, Red"
Lea James Hot Chicken,"JAKES, INC.",PR8167,ONIONS GREEN EACH BAG,ea,,1,2,lb,0,6/9/2025,12.55,FALSE,"Produce, Onions, Green, wt"
Lea James Hot Chicken,"JAKE'S, INC.",PR8167,ONIONS GREEN EACH BAG,bag,,1,2,lb,0,6/2/2025,12,FALSE,"Produce, Onions, Green, wt"
Lea James Hot Chicken,US Foods,PR8167,ONIONS GREEN EACH BAG,bag,,1,2,lb,0,6/16/2025,12.55,FALSE,"Produce, Onions, Green, wt"
Lea James Hot Chicken,US Foods,PR1411,ONIONS GREEN ICELESS CASE,cs,ea,4,2,lb,0,6/27/2025,31.73,FALSE,"Produce, Onions, Green, wt"
Lea James Hot Chicken,Chefs Produce,214,ONIONS GREEN ICELESS|I I 4|12CT CS,cs,each,4,12,ct,0,1/11/2024,52,FALSE,
Lea James Hot Chicken,Chefs Produce,8358,ONIONS RED JULIENNE,cs,,1,1,ea,0,1/3/2024,2.5,FALSE,
Lea James Hot Chicken,Chefs Produce,737,ONIONS RED MEDIUM,cs,,1,25,lb,0,11/14/2023,16.14,FALSE,"Produce, Onions, Red"
Lea James Hot Chicken,Chefs Produce,210,ONIONS RED MEDIUM,cs,,1,25,lb,0,1/5/2024,27.75,FALSE,
Lea James Hot Chicken,Chefs Produce,746,ONIONS WHITE JUMBO,lb,,1,1,lb,0,4/23/2024,1.84,FALSE,"Produce, Onion, White, Jumbo"
Lea James Hot Chicken,Chefs Produce,745,ONIONS WHITE JUMBO,cs,,1,50,lb,0,5/1/2024,27.57,FALSE,"Produce, Onion, White, Jumbo"
Lea James Hot Chicken,"JAKES, INC.",PR1400,ONIONS YELLOW COLOSSAL,cs,,1,50,lb,0,5/23/2025,21.72,FALSE,"Produce, Onion, Yellow, Collossal"
Lea James Hot Chicken,Chefs Produce,202,ONIONS YELLOW JUMBO,cs,,1,50,pound,0,12/23/2023,29.75,FALSE,
Lea James Hot Chicken,Chefs Produce,753,ONIONS YELLOW JUMBO,each,,1,50,lb,0,9/28/2023,1.03,FALSE,
Lea James Hot Chicken,US Foods,8326696,ONION  YLW JMB 3 + BAG FRESH,cs,,1,50,lb,0,8/26/2024,24.89,FALSE,
Lea James Hot Chicken,US Foods,4821458,"ONION, YLW JMB BULK FRESH REF",case,,1,5,lb,0,5/24/2024,11.59,FALSE,
Lea James Hot Chicken,Jorge Garza,58897_XC8307556,Orange,lb,,1,1,lb,0,8/28/2024,37,FALSE,
Lea James Hot Chicken,Chefs Produce,764,ORANGES NAVELS FANCY,cs,,88,1,ct,0,2/5/2024,24.65,FALSE,
Lea James Hot Chicken,Chefs Produce,1287,ORANGES VALENCIA FANCY,cs,,1,88,ct,0,10/13/2023,25.63,FALSE,
Lea James Hot Chicken,Chefs Produce,1286,ORANGES VALENCIA FANCY,cs,each,88,1,count,0,8/23/2023,42.75,FALSE,"Produce, ORANGES VALENCIA FANCY"
Lea James Hot Chicken,RESTAURANT DEPOT,13041,ORANGE THUNDER,ea,,1,1,gal,0,4/22/2025,35.49,FALSE,"Chemicals, Cleaner, Floor Detergent"
Lea James Hot Chicken,FAM Group ,2480,OTHER,,,1,1,,0,11/5/2023,3515.68,FALSE,
Lea James Hot Chicken,RESTAURANT DEPOT,8.28E+11,PALMOLIVE ULTRA BL 145Z,case,,1,145,oz,0,9/24/2024,22.65,FALSE,
Lea James Hot Chicken,RESTAURANT DEPOT,7.61E+11,PAN S|TBL 1|2DP SUNSET,cs,,1,1,ea,0,3/28/2025,10.36,FALSE,
Lea James Hot Chicken,RESTAURANT DEPOT,7.61E+11,PAN S|TBLE FL DP SUNSET,cs,ea,1,1,each,0,5/20/2025,19.11,FALSE,
Lea James Hot Chicken,US Foods,9357567,PAN  STMTBL FOIL 1 2 2.5 DEEP,cs,,1,100,each,0,11/17/2023,41.77,FALSE,
Lea James Hot Chicken,US Foods,6656623,"PAN,STMTBL FOOIL FULL SZ",cs,,1,40,each,0,4/11/2023,107.15,FALSE,
Lea James Hot Chicken,US Foods,DELP69,PAPER DELI RED CHECK 12X12,cs,,1,1000,ct,0,7/2/2025,23.16,FALSE,"Non Con, Basket Liners"
Lea James Hot Chicken,"JAKES, INC.",DELP69,PAPER DELI RED CHECK 12X12 WA,cs,ea,1000,1,count,0,6/9/2025,23.16,FALSE,"Non Con, Basket Liners"
